Year,Month,Day,Max Temperature (F),Min Temperature (F),"Rain, Melted Snow, Etc. (in)","Snow, Ice Pellets, Hail (in)","Snow, Ice Pellets, Hail, Ice on Ground (in)",Date,Total Entries,Total Exits
2020,11,24,52.0,38.0,0.0,0.0,0.0,2020-11-24,80237,75941
2020,11,25,57.0,44.0,0.01,0.0,0.0,2020-11-25,76174,72159
2020,11,27,61.0,51.0,0.0,0.0,0.0,2020-11-27,54562,51368
2020,11,28,61.0,46.0,0.0,0.0,0.0,2020-11-28,44982,42370
2020,11,29,58.0,37.0,0.0,0.0,0.0,2020-11-29,33956,31966
2020,11,30,65.0,48.0,2.39,0.0,0.0,2020-11-30,67464,63950
2020,12,1,49.0,40.0,0.02,0.0,0.0,2020-12-01,79752,76010
2020,12,2,50.0,36.0,0.0,0.0,0.0,2020-12-02,79608,76130
2020,12,3,54.0,31.0,0.0,0.0,0.0,2020-12-03,81657,77969
2020,12,4,53.0,47.0,0.42,0.0,0.0,2020-12-04,79190,75510
2020,12,5,49.0,43.0,0.82,0.0,0.0,2020-12-05,47081,44495
2020,12,6,48.0,34.0,0.0,0.0,0.0,2020-12-06,34241,32390
2020,12,7,42.0,32.0,0.0,0.0,0.0,2020-12-07,74969,71788
2020,12,8,47.0,33.0,0.0,0.0,0.0,2020-12-08,78088,74768
2020,12,9,45.0,30.0,0.0,0.0,0.0,2020-12-09,78569,74777
2020,12,10,51.0,32.0,0.0,0.0,0.0,2020-12-10,79838,76181
2020,12,11,61.0,35.0,0.0,0.0,0.0,2020-12-11,82834,79062
2020,12,12,63.0,40.0,0.001,0.0,0.0,2020-12-12,64270,61293
2020,12,13,66.0,44.0,0.0,0.0,0.0,2020-12-13,37527,35223
2020,12,14,46.0,37.0,1.06,0.0,0.0,2020-12-14,68717,65170
2020,12,15,43.0,32.0,0.0,0.0,0.0,2020-12-15,80169,75943
2020,12,16,37.0,32.0,1.11,0.001,0.0,2020-12-16,65325,61676
2020,12,17,41.0,28.0,0.01,0.001,0.0,2020-12-17,74238,69864
2020,12,18,39.0,29.0,0.001,0.001,0.0,2020-12-18,79540,74853
2020,12,19,37.0,28.0,0.0,0.0,0.0,2020-12-19,46385,43318
2020,12,20,44.0,35.0,0.001,0.0,0.0,2020-12-20,32847,30982
2020,12,21,46.0,40.0,0.03,0.0,0.0,2020-12-21,74607,70909
2020,12,22,51.0,39.0,0.01,0.0,0.0,2020-12-22,75534,72337
2020,12,23,48.0,32.0,0.0,0.0,0.0,2020-12-23,74811,71367
2020,12,24,62.0,42.0,1.3,0.0,0.0,2020-12-24,43349,40481
2020,12,26,37.0,23.0,0.0,0.0,0.0,2020-12-26,32736,30788
2020,12,27,43.0,26.0,0.0,0.0,0.0,2020-12-27,29157,27551
2020,12,28,52.0,35.0,0.0,0.0,0.0,2020-12-28,65953,62483
2020,12,29,43.0,32.0,0.0,0.0,0.0,2020-12-29,67240,63788
2020,12,30,46.0,31.0,0.0,0.0,0.0,2020-12-30,69717,66251
2020,12,31,55.0,41.0,0.001,0.0,0.0,2020-12-31,60050,56670
2021,1,2,58.0,37.0,0.0,0.0,0.0,2021-01-02,43130,40931
2021,1,3,44.0,37.0,0.28,0.0,0.0,2021-01-03,26476,24965
2021,1,4,47.0,34.0,0.0,0.0,0.0,2021-01-04,74928,71802
2021,1,5,43.0,39.0,0.03,0.0,0.0,2021-01-05,86198,82698
2021,1,6,44.0,37.0,0.0,0.0,0.0,2021-01-06,132386,125679
2021,1,7,48.0,33.0,0.0,0.0,0.0,2021-01-07,68619,65456
2021,1,8,39.0,33.0,0.0,0.0,0.0,2021-01-08,74104,71265
2021,1,9,48.0,32.0,0.0,0.0,0.0,2021-01-09,41499,38801
2021,1,10,50.0,34.0,0.0,0.0,0.0,2021-01-10,31234,29113
2021,1,11,44.0,29.0,0.0,0.0,0.0,2021-01-11,73992,69714
2021,1,12,49.0,29.0,0.0,0.0,0.0,2021-01-12,78748,75684
2021,1,13,51.0,28.0,0.0,0.0,0.0,2021-01-13,85507,82329
2021,1,14,56.0,31.0,0.0,0.0,0.0,2021-01-14,87017,83763
2021,1,15,53.0,33.0,0.17,0.0,0.0,2021-01-15,74956,71907
2021,1,16,49.0,34.0,0.0,0.0,0.0,2021-01-16,38345,36491
2021,1,17,49.0,33.0,0.0,0.0,0.0,2021-01-17,28715,27206
2021,1,19,53.0,33.0,0.0,0.0,0.0,2021-01-19,55642,52645
2021,1,20,46.0,31.0,0.001,0.0,0.0,2021-01-20,37806,35940
2021,1,21,55.0,27.0,0.0,0.0,0.0,2021-01-21,67644,64649
2021,1,22,52.0,33.0,0.0,0.0,0.0,2021-01-22,81063,77600
2021,1,23,39.0,26.0,0.001,0.001,0.0,2021-01-23,45100,43034
2021,1,24,38.0,25.0,0.0,0.0,0.0,2021-01-24,31889,30214
2021,1,25,39.0,32.0,0.18,0.3,0.0,2021-01-25,74858,71703
2021,1,26,38.0,32.0,0.07,0.0,0.0,2021-01-26,74516,71666
2021,1,27,45.0,36.0,0.0,0.0,0.0,2021-01-27,80612,77319
2021,1,28,37.0,27.0,0.0,0.0,0.0,2021-01-28,78672,75561
2021,1,29,33.0,24.0,0.0,0.0,0.0,2021-01-29,79784,76386
2021,1,30,40.0,24.0,0.0,0.0,0.0,2021-01-30,47132,44984
2021,1,31,34.0,30.0,0.39,2.3,0.001,2021-01-31,27100,25850
2021,2,1,34.0,29.0,0.14,0.2,2.0,2021-02-01,54872,52587
2021,2,2,37.0,32.0,0.04,0.7,2.0,2021-02-02,66147,63721
2021,2,3,43.0,32.0,0.0,0.0,1.2,2021-02-03,81134,78181
2021,2,4,50.0,31.0,0.0,0.0,0.0,2021-02-04,83967,80490
2021,2,5,57.0,36.0,0.07,0.0,0.0,2021-02-05,85886,82398
2021,2,6,53.0,33.0,0.0,0.0,0.0,2021-02-06,51540,49632
2021,2,7,44.0,28.0,0.49,0.3,0.0,2021-02-07,28853,27218
2021,2,8,39.0,25.0,0.0,0.0,0.0,2021-02-08,77242,73997
2021,2,9,51.0,31.0,0.0,0.0,0.0,2021-02-09,82848,79664
2021,2,10,44.0,34.0,0.23,0.6,0.0,2021-02-10,84059,81059
2021,2,11,36.0,32.0,0.14,0.1,0.0,2021-02-11,75464,72361
2021,2,12,32.0,29.0,0.001,0.001,0.0,2021-02-12,83001,79875
2021,2,13,31.0,29.0,0.45,0.2,0.0,2021-02-13,43182,41201
2021,2,14,38.0,29.0,0.001,0.001,0.001,2021-02-14,36964,35181
2021,2,16,45.0,29.0,0.45,0.0,0.0,2021-02-16,81243,77872
2021,2,17,38.0,26.0,0.0,0.0,0.0,2021-02-17,84462,80826
2021,2,18,32.0,27.0,0.46,0.6,0.001,2021-02-18,43870,41714
2021,2,19,40.0,30.0,0.04,0.1,0.001,2021-02-19,74594,71382
2021,2,20,34.0,27.0,0.0,0.0,0.0,2021-02-20,46801,44590
2021,2,21,39.0,25.0,0.0,0.0,0.0,2021-02-21,34026,32324
2021,2,22,41.0,32.0,0.41,0.001,0.0,2021-02-22,73238,70252
2021,2,23,60.0,30.0,0.0,0.0,0.0,2021-02-23,85308,81285
2021,2,24,60.0,32.0,0.0,0.0,0.0,2021-02-24,90357,86645
2021,2,25,59.0,40.0,0.0,0.0,0.0,2021-02-25,87438,83949
2021,2,26,51.0,38.0,0.19,0.001,0.0,2021-02-26,89152,85761
2021,2,27,54.0,38.0,0.19,0.0,0.0,2021-02-27,49896,47651
2021,2,28,48.0,44.0,0.84,0.0,0.0,2021-02-28,28855,27314
2021,3,1,52.0,40.0,0.29,0.0,0.0,2021-03-01,79322,75963
2021,3,2,46.0,31.0,0.0,0.0,0.0,2021-03-02,86035,82801
2021,3,3,60.0,30.0,0.0,0.0,0.0,2021-03-03,90839,87157
2021,3,4,56.0,34.0,0.0,0.0,0.0,2021-03-04,87117,83418
2021,3,5,44.0,28.0,0.0,0.0,0.0,2021-03-05,88494,85241
2021,3,6,49.0,29.0,0.0,0.0,0.0,2021-03-06,56184,53726
2021,3,7,48.0,28.0,0.0,0.0,0.0,2021-03-07,38316,36447
2021,3,8,55.0,29.0,0.0,0.0,0.0,2021-03-08,83047,79796
2021,3,9,72.0,37.0,0.0,0.0,0.0,2021-03-09,90236,86562
2021,3,10,73.0,44.0,0.0,0.0,0.0,2021-03-10,94281,90127
2021,3,11,79.0,52.0,0.0,0.0,0.0,2021-03-11,94809,90705
2021,3,12,71.0,53.0,0.001,0.0,0.0,2021-03-12,94811,90721
2021,3,13,60.0,46.0,0.0,0.0,0.0,2021-03-13,60955,58494
2021,3,14,66.0,44.0,0.0,0.0,0.0,2021-03-14,42665,40786
2021,3,15,48.0,32.0,0.0,0.0,0.0,2021-03-15,85909,82699
2021,3,16,46.0,40.0,0.001,0.0,0.0,2021-03-16,88203,85000
2021,3,17,50.0,42.0,0.001,0.0,0.0,2021-03-17,96377,92898
2021,3,18,54.0,47.0,0.37,0.0,0.0,2021-03-18,85998,82747
2021,3,19,51.0,40.0,0.0,0.0,0.0,2021-03-19,95043,91434
2021,3,20,59.0,32.0,0.0,0.0,0.0,2021-03-20,64159,61615
2021,3,21,64.0,36.0,0.0,0.0,0.0,2021-03-21,47773,45576
2021,3,22,66.0,37.0,0.0,0.0,0.0,2021-03-22,88937,85829
2021,3,23,69.0,45.0,0.0,0.0,0.0,2021-03-23,93075,89430
2021,3,24,60.0,54.0,1.69,0.0,0.0,2021-03-24,85548,82339
2021,3,25,66.0,55.0,0.001,0.0,0.0,2021-03-25,96067,92594
2021,3,26,84.0,58.0,0.001,0.0,0.0,2021-03-26,105437,101007
2021,3,27,71.0,51.0,0.0,0.0,0.0,2021-03-27,80118,77248
2021,3,28,74.0,50.0,0.53,0.0,0.0,2021-03-28,39373,37748
2021,3,29,61.0,44.0,0.0,0.0,0.0,2021-03-29,96857,93330
2021,3,30,69.0,45.0,0.0,0.0,0.0,2021-03-30,109411,105584
2021,3,31,66.0,51.0,0.92,0.0,0.0,2021-03-31,90633,87215
2021,4,1,53.0,34.0,0.19,0.0,0.0,2021-04-01,100757,97490
2021,4,2,47.0,31.0,0.0,0.0,0.0,2021-04-02,107526,102957
2021,4,3,57.0,33.0,0.0,0.0,0.0,2021-04-03,88954,85650
2021,4,4,72.0,44.0,0.0,0.0,0.0,2021-04-04,63896,61296
2021,4,5,73.0,46.0,0.0,0.0,0.0,2021-04-05,102918,98453
2021,4,6,78.0,54.0,0.0,0.0,0.0,2021-04-06,106018,101709
2021,4,7,83.0,53.0,0.001,0.0,0.0,2021-04-07,108852,104551
2021,4,8,72.0,53.0,0.0,0.0,0.0,2021-04-08,106850,102499
2021,4,9,62.0,53.0,0.61,0.0,0.0,2021-04-09,103564,98987
2021,4,10,74.0,55.0,0.03,0.0,0.0,2021-04-10,77035,73815
2021,4,11,79.0,61.0,0.11,0.0,0.0,2021-04-11,52252,50003
2021,4,12,64.0,50.0,0.08,0.0,0.0,2021-04-12,95733,91964
2021,4,13,68.0,50.0,0.001,0.0,0.0,2021-04-13,101204,97483
2021,4,14,63.0,51.0,0.3,0.0,0.0,2021-04-14,98018,93914
2021,4,15,66.0,48.0,0.001,0.0,0.0,2021-04-15,106678,102766
2021,4,16,62.0,43.0,0.0,0.0,0.0,2021-04-16,106890,102462
2021,4,17,62.0,42.0,0.0,0.0,0.0,2021-04-17,72298,69653
2021,4,18,68.0,47.0,0.0,0.0,0.0,2021-04-18,51549,49264
2021,4,19,62.0,50.0,0.01,0.0,0.0,2021-04-19,96908,92640
2021,4,20,76.0,47.0,0.0,0.0,0.0,2021-04-20,107679,102756
2021,4,21,69.0,40.0,0.001,0.0,0.0,2021-04-21,102502,97900
2021,4,22,54.0,36.0,0.0,0.0,0.0,2021-04-22,101778,97622
2021,4,23,65.0,38.0,0.0,0.0,0.0,2021-04-23,109143,104571
2021,4,24,65.0,42.0,0.6,0.0,0.0,2021-04-24,67515,64303
2021,4,25,68.0,51.0,0.26,0.0,0.0,2021-04-25,50089,47581
2021,4,26,69.0,46.0,0.0,0.0,0.0,2021-04-26,98087,94184
2021,4,27,84.0,50.0,0.0,0.0,0.0,2021-04-27,106368,102262
2021,4,28,88.0,62.0,0.0,0.0,0.0,2021-04-28,105444,101462
2021,4,29,86.0,67.0,0.01,0.0,0.0,2021-04-29,105447,101327
2021,4,30,73.0,51.0,0.001,0.0,0.0,2021-04-30,111394,106916
2021,5,1,69.0,47.0,0.0,0.0,0.0,2021-05-01,77881,74967
2021,5,2,84.0,54.0,0.0,0.0,0.0,2021-05-02,54187,51968
2021,5,3,76.0,65.0,0.06,0.0,0.0,2021-05-03,96789,93796
2021,5,4,84.0,66.0,0.48,0.0,0.0,2021-05-04,105854,102359
2021,5,5,81.0,56.0,0.06,0.0,0.0,2021-05-05,107077,103688
2021,5,6,66.0,49.0,0.0,0.0,0.0,2021-05-06,112756,108724
2021,5,7,65.0,48.0,0.05,0.0,0.0,2021-05-07,107354,104291
2021,5,8,62.0,44.0,0.04,0.0,0.0,2021-05-08,72782,70175
2021,5,9,69.0,47.0,0.0,0.0,0.0,2021-05-09,48909,47161
2021,5,10,71.0,52.0,0.001,0.0,0.0,2021-05-10,100022,96465
2021,5,11,70.0,52.0,0.0,0.0,0.0,2021-05-11,111966,108178
2021,5,12,69.0,50.0,0.0,0.0,0.0,2021-05-12,116764,112500
2021,5,13,72.0,49.0,0.0,0.0,0.0,2021-05-13,124439,119804
2021,5,14,74.0,52.0,0.0,0.0,0.0,2021-05-14,127002,122458
2021,5,15,79.0,51.0,0.0,0.0,0.0,2021-05-15,94041,90694
2021,5,16,73.0,54.0,0.001,0.0,0.0,2021-05-16,61123,58249
2021,5,17,75.0,54.0,0.0,0.0,0.0,2021-05-17,112002,104712
2021,5,18,79.0,55.0,0.0,0.0,0.0,2021-05-18,117875,112774
2021,5,19,85.0,58.0,0.0,0.0,0.0,2021-05-19,121782,117247
2021,5,20,93.0,62.0,0.0,0.0,0.0,2021-05-20,123945,119331
2021,5,21,83.0,59.0,0.0,0.0,0.0,2021-05-21,134208,129691
2021,5,22,91.0,62.0,0.0,0.0,0.0,2021-05-22,96701,93298
2021,5,23,94.0,74.0,0.0,0.0,0.0,2021-05-23,71885,69171
2021,5,24,80.0,59.0,0.34,0.0,0.0,2021-05-24,111549,107388
2021,5,25,79.0,58.0,0.0,0.0,0.0,2021-05-25,127363,122919
2021,5,26,91.0,70.0,0.9,0.0,0.0,2021-05-26,123037,118702
2021,5,27,86.0,69.0,0.0,0.0,0.0,2021-05-27,133565,128733
2021,5,28,77.0,59.0,1.16,0.0,0.0,2021-05-28,120156,116004
2021,5,29,59.0,51.0,0.53,0.0,0.0,2021-05-29,84096,81470
2021,5,30,58.0,50.0,0.15,0.0,0.0,2021-05-30,76280,73578
2021,6,1,78.0,57.0,0.0,0.0,0.0,2021-06-01,124897,121028
2021,6,2,81.0,64.0,0.0,0.0,0.0,2021-06-02,130401,126876
2021,6,3,83.0,67.0,0.1,0.0,0.0,2021-06-03,128992,124335
2021,6,4,86.0,70.0,0.05,0.0,0.0,2021-06-04,134331,130921
2021,6,5,91.0,68.0,0.0,0.0,0.0,2021-06-05,97912,94718
2021,6,6,92.0,71.0,0.0,0.0,0.0,2021-06-06,70065,67647
2021,6,7,90.0,76.0,0.0,0.0,0.0,2021-06-07,127662,123340
2021,6,8,88.0,76.0,0.01,0.0,0.0,2021-06-08,134448,130382
2021,6,9,89.0,76.0,0.001,0.0,0.0,2021-06-09,137825,133615
2021,6,10,89.0,69.0,0.99,0.0,0.0,2021-06-10,139287,135166
2021,6,11,71.0,67.0,1.8,0.0,0.0,2021-06-11,133421,129856
2021,6,12,79.0,65.0,0.0,0.0,0.0,2021-06-12,130679,126481
2021,6,13,82.0,67.0,0.001,0.0,0.0,2021-06-13,80800,78204
2021,6,14,89.0,67.0,1.83,0.0,0.0,2021-06-14,140502,136162
2021,6,15,82.0,66.0,0.001,0.0,0.0,2021-06-15,152868,148178
2021,6,16,81.0,65.0,0.0,0.0,0.0,2021-06-16,156220,151612
2021,6,17,80.0,59.0,0.0,0.0,0.0,2021-06-17,155979,151848
2021,6,18,85.0,61.0,0.0,0.0,0.0,2021-06-18,151714,147617
2021,6,19,88.0,73.0,0.16,0.0,0.0,2021-06-19,114653,111133
2021,6,20,89.0,72.0,0.01,0.0,0.0,2021-06-20,84173,81530
2021,6,22,76.0,61.0,0.34,0.0,0.0,2021-06-22,138589,134142
2021,6,23,78.0,57.0,0.0,0.0,0.0,2021-06-23,159251,153937
2021,6,24,79.0,60.0,0.0,0.0,0.0,2021-06-24,160546,155662
2021,6,25,80.0,62.0,0.0,0.0,0.0,2021-06-25,160419,156037
2021,6,26,85.0,73.0,0.14,0.0,0.0,2021-06-26,109021,106172
2021,6,27,89.0,74.0,0.0,0.0,0.0,2021-06-27,78312,75618
2021,6,28,91.0,76.0,0.0,0.0,0.0,2021-06-28,150706,146036
2021,6,29,93.0,76.0,0.0,0.0,0.0,2021-06-29,157855,152655
2021,6,30,95.0,76.0,0.03,0.0,0.0,2021-06-30,158297,153220
2021,7,1,91.0,70.0,1.27,0.0,0.0,2021-07-01,153581,148617
2021,7,2,83.0,69.0,0.09,0.0,0.0,2021-07-02,165106,161215
2021,7,3,81.0,63.0,0.001,0.0,0.0,2021-07-03,142520,139789
2021,7,4,85.0,64.0,0.0,0.0,0.0,2021-07-04,211461,207159
2021,7,6,93.0,73.0,0.0,0.0,0.0,2021-07-06,153787,148905
2021,7,7,93.0,77.0,0.0,0.0,0.0,2021-07-07,159897,155283
2021,7,8,86.0,72.0,0.24,0.0,0.0,2021-07-08,155706,151548
2021,7,9,90.0,71.0,1.15,0.0,0.0,2021-07-09,160896,154896
2021,7,10,84.0,70.0,0.0,0.0,0.0,2021-07-10,118101,114449
2021,7,11,90.0,75.0,0.0,0.0,0.0,2021-07-11,86042,83485
2021,7,12,92.0,78.0,0.0,0.0,0.0,2021-07-12,152005,146666
2021,7,13,93.0,78.0,0.0,0.0,0.0,2021-07-13,164523,159262
2021,7,14,92.0,74.0,0.001,0.0,0.0,2021-07-14,169217,165097
2021,7,15,91.0,72.0,0.0,0.0,0.0,2021-07-15,176289,171006
2021,7,16,94.0,76.0,0.0,0.0,0.0,2021-07-16,189684,182982
2021,7,17,94.0,77.0,0.001,0.0,0.0,2021-07-17,121545,117635
2021,7,18,84.0,74.0,0.0,0.0,0.0,2021-07-18,96501,93121
2021,7,19,90.0,72.0,0.0,0.0,0.0,2021-07-19,161783,156615
2021,7,20,94.0,73.0,0.0,0.0,0.0,2021-07-20,176334,170869
2021,7,21,90.0,74.0,0.45,0.0,0.0,2021-07-21,180222,175649
2021,7,22,84.0,68.0,0.0,0.0,0.0,2021-07-22,179076,173006
2021,7,23,87.0,68.0,0.0,0.0,0.0,2021-07-23,171928,167934
2021,7,24,87.0,70.0,0.03,0.0,0.0,2021-07-24,118214,115419
2021,7,25,91.0,73.0,0.0,0.0,0.0,2021-07-25,87591,85586
2021,7,26,97.0,74.0,0.37,0.0,0.0,2021-07-26,152005,148896
2021,7,27,96.0,73.0,0.0,0.0,0.0,2021-07-27,162860,159535
2021,7,28,94.0,73.0,0.45,0.0,0.0,2021-07-28,164805,161745
2021,7,29,87.0,73.0,0.19,0.0,0.0,2021-07-29,164496,161559
2021,7,30,91.0,75.0,0.0,0.0,0.0,2021-07-30,183030,179281
2021,7,31,82.0,69.0,0.001,0.0,0.0,2021-07-31,129746,126286
2021,8,1,81.0,70.0,0.35,0.0,0.0,2021-08-01,82378,80313
2021,8,2,84.0,66.0,0.0,0.0,0.0,2021-08-02,154923,151617
2021,8,3,82.0,68.0,0.0,0.0,0.0,2021-08-03,159251,156391
2021,8,4,82.0,69.0,0.0,0.0,0.0,2021-08-04,163945,161518
2021,8,5,88.0,66.0,0.0,0.0,0.0,2021-08-05,173939,170452
2021,8,6,90.0,70.0,0.0,0.0,0.0,2021-08-06,165784,163596
2021,8,7,77.0,69.0,0.24,0.0,0.0,2021-08-07,107325,105159
2021,8,8,92.0,68.0,0.0,0.0,0.0,2021-08-08,100032,97262
2021,8,9,92.0,73.0,0.0,0.0,0.0,2021-08-09,142273,139824
2021,8,10,94.0,73.0,0.65,0.0,0.0,2021-08-10,147754,144707
2021,8,11,96.0,74.0,0.04,0.0,0.0,2021-08-11,151017,148241
2021,8,12,96.0,74.0,0.0,0.0,0.0,2021-08-12,156309,154051
2021,8,13,96.0,74.0,0.09,0.0,0.0,2021-08-13,158026,155507
2021,8,14,93.0,74.0,2.38,0.0,0.0,2021-08-14,114844,114534
2021,8,15,84.0,73.0,0.24,0.0,0.0,2021-08-15,89505,88742
2021,8,16,85.0,73.0,0.75,0.0,0.0,2021-08-16,135680,134621
2021,8,17,88.0,72.0,0.59,0.0,0.0,2021-08-17,158521,156688
2021,8,18,87.0,79.0,0.36,0.0,0.0,2021-08-18,152527,150108
2021,8,19,92.0,76.0,0.02,0.0,0.0,2021-08-19,157207,154047
2021,8,20,85.0,71.0,2.28,0.0,0.0,2021-08-20,147562,145152
2021,8,21,88.0,75.0,0.21,0.0,0.0,2021-08-21,114880,112316
2021,8,22,85.0,74.0,0.001,0.0,0.0,2021-08-22,83188,81593
2021,8,23,93.0,74.0,0.02,0.0,0.0,2021-08-23,149511,146878
2021,8,24,93.0,76.0,0.0,0.0,0.0,2021-08-24,157377,154830
2021,8,25,93.0,75.0,0.01,0.0,0.0,2021-08-25,162464,159948
2021,8,26,92.0,75.0,0.58,0.0,0.0,2021-08-26,163599,160660
2021,8,27,93.0,76.0,0.26,0.0,0.0,2021-08-27,159730,156963
2021,8,28,93.0,76.0,0.0,0.0,0.0,2021-08-28,121696,118930
2021,8,29,84.0,73.0,0.0,0.0,0.0,2021-08-29,74800,73020
2021,8,30,94.0,75.0,0.001,0.0,0.0,2021-08-30,161793,159252
2021,8,31,87.0,74.0,0.001,0.0,0.0,2021-08-31,173223,170637
2021,9,1,85.0,68.0,1.34,0.0,0.0,2021-09-01,144607,142165
2021,9,2,80.0,63.0,0.0,0.0,0.0,2021-09-02,179531,176565
2021,9,3,80.0,59.0,0.0,0.0,0.0,2021-09-03,187710,186663
2021,9,4,80.0,62.0,0.0,0.0,0.0,2021-09-04,137109,134427
2021,9,5,78.0,69.0,0.001,0.0,0.0,2021-09-05,106987,105382
2021,9,7,86.0,66.0,0.0,0.0,0.0,2021-09-07,175013,173891
2021,9,8,87.0,68.0,0.001,0.0,0.0,2021-09-08,182987,180619
2021,9,9,80.0,67.0,0.25,0.0,0.0,2021-09-09,185150,182894
2021,9,10,78.0,63.0,0.0,0.0,0.0,2021-09-10,196160,193332
2021,9,11,80.0,61.0,0.0,0.0,0.0,2021-09-11,131751,130338
2021,9,12,86.0,65.0,0.0,0.0,0.0,2021-09-12,102516,101452
2021,9,13,90.0,71.0,0.0,0.0,0.0,2021-09-13,176332,175040
2021,9,14,89.0,72.0,0.0,0.0,0.0,2021-09-14,189091,187286
2021,9,15,90.0,73.0,0.0,0.0,0.0,2021-09-15,195411,192820
2021,9,16,84.0,72.0,0.79,0.0,0.0,2021-09-16,183717,181441
2021,9,17,82.0,71.0,0.01,0.0,0.0,2021-09-17,193464,191379
2021,9,18,85.0,70.0,0.0,0.0,0.0,2021-09-18,140214,138256
2021,9,19,83.0,69.0,0.0,0.0,0.0,2021-09-19,101332,100361
2021,9,20,80.0,64.0,0.0,0.0,0.0,2021-09-20,175894,172696
2021,9,21,82.0,65.0,0.001,0.0,0.0,2021-09-21,188935,186475
2021,9,22,80.0,71.0,0.33,0.0,0.0,2021-09-22,183954,181345
2021,9,23,77.0,61.0,1.3,0.0,0.0,2021-09-23,191742,188712
2021,9,24,75.0,55.0,0.0,0.0,0.0,2021-09-24,208501,205754
2021,9,25,77.0,57.0,0.0,0.0,0.0,2021-09-25,150029,148151
2021,9,26,77.0,58.0,0.0,0.0,0.0,2021-09-26,100317,99535
2021,9,27,80.0,57.0,0.0,0.0,0.0,2021-09-27,177138,175743
2021,9,28,82.0,63.0,0.001,0.0,0.0,2021-09-28,188611,186460
2021,9,29,74.0,58.0,0.0,0.0,0.0,2021-09-29,206682,204819
2021,9,30,76.0,54.0,0.0,0.0,0.0,2021-09-30,203342,200215
2021,10,1,74.0,55.0,0.0,0.0,0.0,2021-10-01,230692,228239
2021,10,2,79.0,56.0,0.0,0.0,0.0,2021-10-02,192371,191507
2021,10,3,82.0,63.0,0.0,0.0,0.0,2021-10-03,119726,118009
2021,10,4,83.0,70.0,0.001,0.0,0.0,2021-10-04,186124,183619
2021,10,5,83.0,68.0,0.001,0.0,0.0,2021-10-05,196232,193165
2021,10,6,73.0,67.0,0.02,0.0,0.0,2021-10-06,197594,195357
2021,10,7,80.0,65.0,0.0,0.0,0.0,2021-10-07,202792,200646
2021,10,8,78.0,66.0,0.0,0.0,0.0,2021-10-08,210489,207068
2021,10,9,74.0,65.0,0.001,0.0,0.0,2021-10-09,152703,151211
2021,10,10,74.0,65.0,0.04,0.0,0.0,2021-10-10,116902,115690
2021,10,12,73.0,64.0,0.06,0.0,0.0,2021-10-12,205610,202050
2021,10,13,74.0,66.0,0.0,0.0,0.0,2021-10-13,216275,212510
2021,10,14,81.0,62.0,0.0,0.0,0.0,2021-10-14,210914,207947
2021,10,15,81.0,63.0,0.0,0.0,0.0,2021-10-15,222270,220115
2021,10,16,81.0,56.0,0.3,0.0,0.0,2021-10-16,149230,147438
2021,10,17,67.0,50.0,0.0,0.0,0.0,2021-10-17,112036,110536
2021,10,18,70.0,48.0,0.0,0.0,0.0,2021-10-18,149910,145787
2021,10,19,75.0,47.0,0.0,0.0,0.0,2021-10-19,159033,155816
2021,10,20,78.0,53.0,0.0,0.0,0.0,2021-10-20,164063,160996
2021,10,21,75.0,53.0,0.0,0.0,0.0,2021-10-21,167434,163956
2021,10,22,71.0,56.0,0.0,0.0,0.0,2021-10-22,176154,171880
2021,10,23,69.0,55.0,0.001,0.0,0.0,2021-10-23,125103,122663
2021,10,24,70.0,56.0,0.001,0.0,0.0,2021-10-24,83647,82497
2021,10,25,80.0,61.0,1.55,0.0,0.0,2021-10-25,149453,146474
2021,10,26,66.0,53.0,0.11,0.0,0.0,2021-10-26,163168,160419
2021,10,27,72.0,53.0,0.001,0.0,0.0,2021-10-27,173402,171104
2021,10,28,68.0,52.0,0.001,0.0,0.0,2021-10-28,173018,169660
2021,10,29,63.0,57.0,1.15,0.0,0.0,2021-10-29,147629,145090
2021,10,30,63.0,53.0,0.04,0.0,0.0,2021-10-30,121033,119110
2021,10,31,69.0,52.0,0.0,0.0,0.0,2021-10-31,75937,74891
2021,11,1,63.0,49.0,0.0,0.0,0.0,2021-11-01,154439,151725
2021,11,2,53.0,44.0,0.1,0.0,0.0,2021-11-02,157293,154650
2021,11,3,54.0,38.0,0.0,0.0,0.0,2021-11-03,174529,171574
2021,11,4,54.0,39.0,0.0,0.0,0.0,2021-11-04,177800,174850
2021,11,5,56.0,36.0,0.0,0.0,0.0,2021-11-05,178687,175779
2021,11,6,58.0,34.0,0.0,0.0,0.0,2021-11-06,143659,141122
2021,11,7,60.0,39.0,0.0,0.0,0.0,2021-11-07,88507,87183
2021,11,8,70.0,43.0,0.0,0.0,0.0,2021-11-08,166657,163723
2021,11,9,73.0,43.0,0.0,0.0,0.0,2021-11-09,174803,171236
2021,11,10,73.0,49.0,0.0,0.0,0.0,2021-11-10,180133,176008
2021,11,12,66.0,49.0,0.64,0.0,0.0,2021-11-12,173345,169808
2021,11,13,53.0,39.0,0.01,0.0,0.0,2021-11-13,146116,144410
2021,11,14,50.0,34.0,0.001,0.0,0.0,2021-11-14,98670,97392
2021,11,15,55.0,40.0,0.0,0.0,0.0,2021-11-15,164406,162182
2021,11,16,54.0,37.0,0.0,0.0,0.0,2021-11-16,178209,175479
